// Sample: , Map: , Neighbors:(1.0):
//LACUNA_NUMBER, TRIANGLES, SCALE_X, SCALE_Y, SCALE_Z, POS_X, POS_Y, POS_Z , STD_X, STD_Y, STD_Z,PROJ_X, PROJ_Y, PROJ_Z, PCA1_X, PCA1_Y, PCA1_Z, PCA1_S, PCA2_X, PCA2_Y, PCA2_Z, PCA2_S, PCA3_X, PCA3_Y, PCA3_Z, PCA3_S,PROJ_PCA1, PROJ_PCA2, PROJ_PCA3,OBJ_RADIUS, OBJ_RADIUS_STD, VOLUME, VOLUME_BOX, Gilberto_Grad_X,Gilberto_Grad_Y,Gilberto_Grad_Z,Gilberto_Angle, Gilberto_Distance_Mean,Gilberto_Distance_COV, Gilberto_Distance_STD, SHAPET_XX, SHAPET_XY, SHAPET_XZ, SHAPET_YX, SHAPET_YY, SHAPET_YZ, SHAPET_ZX, SHAPET_ZY, SHAPET_ZZ, Neighbors, Neighbors_STD
10932, 0 ,1.0,1.0,1.0,15.03956834532374,81.27625899280575,84.65467625899281,30.626771847037688,2.930111170671013,3.617527734459053,99.0,13.0,15.0,0.9999799673764344,-0.005989383028128602,0.0020474708223765055,30.62737923218526,0.0028542640144986666,0.13796481656720244,-0.9904330177081712,3.62936562862147,-0.005649603770323378,-0.9904190207586485,-0.13797914805041298,2.9090477229258425,99.06830098409918,14.729947505113358,13.030375229223807,20.565227213965745,23.167706873804796,1390.0,19014.84703517963, 0.0, 0.0,0.0,NaN, 28.49993077245049,28.49993077245049,0.0, 937.9991537705004, -5.56560737021893, 1.8899228818384126, -5.56560737021893, 8.585551472491053, -0.6549609233476504, 1.8899228818384126, -0.6549609233476504, 13.086506909580448, 14.0, 0.0
10951, 0 ,1.0,1.0,1.0,88.88775510204081,34.034013605442176,48.404761904761905,2.246157655226771,2.295114497718585,2.5766041389567125,8.0,9.0,9.0,0.29941811146155095,-0.23168111430142546,-0.925566127191811,2.58862604813807,-0.6042370308884355,0.7047077142645367,-0.37186643833395233,2.5207558798889527,-0.7384080206985336,-0.6706048752671737,-0.07101194431905627,1.9739474753820252,10.821647156399884,11.594753212826724,7.745557526356009,3.9701758533545086,1.0905811992243117,588.0,971.8686266485357, 0.0, 0.0,0.0,NaN, 60.20645350645006,60.20645350645006,0.0, 5.045224212133824, -1.2410801055115908, -0.2249757045675413, -1.2410801055115908, 5.267550557638033, -0.042678976352446704, -0.2249757045675413, -0.042678976352446704, 6.638888888888862, 10.0, 0.0
10962, 0 ,1.0,1.0,1.0,87.31971153846153,71.42728365384616,73.46875,4.541602131053528,3.2425211028199543,3.0422085814231434,20.0,13.0,13.0,-0.9388109600980674,-0.30768571552495844,0.15480142654910908,4.757716227284298,0.11434150555853907,-0.7023579731483305,-0.7025804563618143,3.6005707253355026,0.32489998662103897,-0.6418900046089382,0.694562611055897,2.1897837391852017,20.62425063268435,16.140371757962825,9.928565770549547,6.053802575172643,1.9356137147531314,1664.0,3305.0514786323374, 0.0, 0.0,0.0,NaN, 41.00118365886639,41.00118365886639,0.0, 20.62614991678995, 4.497406908746308, -3.249023437499974, 4.497406908746308, 10.513943102232734, 3.1813213641826463, -3.249023437499974, 3.1813213641826463, 9.255033052884615, 11.0, 0.0
10966, 0 ,1.0,1.0,1.0,5.584795321637427,70.64977257959714,52.70305393112411,4.72269926799395,3.121560086748392,3.354445388419394,99.0,11.0,14.0,-0.9965135671570299,-0.005331522142109417,0.08326034676615203,4.730974618485669,0.08174710129475306,0.13708582976750391,0.9871802706227775,3.3469937259837983,0.016676987194247036,-0.990544824906275,0.13617205274769045,3.1170245062316786,99.33692048910152,17.722046413352814,12.188249497475212,5.568053810353374,3.5067230258445568,1539.0,21456.84667522395, 0.0, 0.0,7.105427357601002E-15,85.22400455849696, 55.94306834502471,55.94306834502471,NaN, 22.303888375910592, 0.08395365715566747, -0.9309607134578926, 0.08395365715566747, 9.74413737518063, 0.19554650349310795, -0.9309607134578926, 0.19554650349310795, 11.25230386388814, 13.0, 0.0
10967, 0 ,1.0,1.0,1.0,86.68498168498168,47.446886446886445,25.358974358974358,2.0798249652582395,1.6052567645538773,1.800305746133785,9.0,6.0,7.0,0.9649337729564305,0.16684783329907327,0.20264405821901652,2.1022297384318844,-0.2309426145644178,0.1726572330605021,0.9575254506539457,1.795062619633083,-0.12477308438208293,0.9707477944323625,-0.20513507018178426,1.5817718749138168,9.220743681425034,7.682535082887966,6.439891977139528,3.0715313495702627,0.8422096617985539,273.0,456.1934909416703, -1.4210854715202004E-14, 0.0,0.0,15.218066516380093, 55.42178566928468,55.42178566928468,0.0, 4.325671886111437, 0.2799715546968301, 0.2156476002629873, 0.2799715546968301, 2.5768492801459826, 0.18390156851695402, 0.2156476002629873, 0.18390156851695402, 3.241100779562325, 7.0, 0.0
10973, 0 ,1.0,1.0,1.0,36.54128440366973,7.460244648318043,28.220183486238533,2.71488853491907,2.638362700295839,2.3094982635476793,11.0,12.0,11.0,-0.6810562579339853,0.6563066613966364,0.324690529174102,3.2308050876601992,0.5896990267434449,0.22874794458267833,0.7745511188469321,2.22738019288091,-0.43407076771742104,-0.7189825756272548,0.5428136186184054,2.0654383763714383,13.659718919846105,9.743356213282333,9.741131004061067,4.245125709886706,1.2822899172714473,654.0,1296.4618072544383, 0.0, 0.0,0.0,NaN, 46.76857355190133,46.76857355190133,0.0, 7.370619757035014, -2.665025390679796, -1.0473164436214668, -2.665025390679796, 6.960957738312351, 1.438417080492663, -1.0473164436214668, 1.438417080492663, 5.333782229329746, 10.0, 0.0
10976, 0 ,1.0,1.0,1.0,66.25443037974684,74.84493670886076,66.37025316455696,3.340745670888181,3.779777092556121,2.830485253689001,13.0,16.0,11.0,0.17916513325662434,0.975563429268596,-0.12718431703174976,3.8011176252799723,-0.9324583118583855,0.20961056514725687,0.2942531352846681,3.383237590959473,0.3137217743022399,0.0658741713598299,0.9472271332031774,2.7503002527407236,16.55682135080552,14.341641660294567,12.069630590602898,5.566577715658327,1.572309070716359,1580.0,2865.9579090807433, 0.0, 0.0,0.0,NaN, 53.87486009626907,53.87486009626907,9.5367431640625E-7, 11.160581637558122, 0.4445161031885904, -1.2220517545265148, 0.4445161031885904, 14.286714869412004, -0.6147392244832566, -1.2220517545265148, -0.6147392244832566, 8.011646771350888, 12.0, 0.0
10977, 0 ,1.0,1.0,1.0,81.59947643979058,30.290575916230367,44.45026178010471,35.11200179259167,2.1927689787059057,1.9924957210711556,99.0,8.0,7.0,0.9999421465534492,0.004504120367211806,0.00976813420254696,35.114026425534036,0.006168707308052128,-0.9840612564200665,-0.17772279162535082,2.194245194049971,0.00881195757076067,0.17777276651016582,-0.9840321096849909,1.9548353103801672,99.0754019158428,8.785778838719501,7.9636733244266935,25.786999759872923,24.01377913323366,382.0,6932.015835967938, 0.0, -3.552713678800501E-15,0.0,89.74193203995974, 56.850013447197846,56.850013447197846,NaN, 1232.8526698829608, 5.529995065924722, 12.004947781036662, 5.529995065924722, 4.808235793974942, 0.2278035141580561, 12.004947781036662, 0.2278035141580561, 3.9700391984868646, 7.0, 0.0
10980, 0 ,1.0,1.0,1.0,84.48505747126437,92.85402298850575,59.10919540229885,30.27755334387089,13.686912152685686,3.029097668606259,99.0,99.0,12.0,0.9990947335359168,-0.041309905233104564,0.010158993573525787,30.29976982257772,-0.04110781518217587,-0.9989672099477211,-0.019356161298524105,13.643530817853307,-0.010948102654940506,-0.018921024784569772,0.9997610383833521,3.0025404199334833,103.0305362188537,99.18071750592935,12.1275570730132,21.573434106872455,25.45239034528329,870.0,123927.17021486614, 0.0, 0.0,0.0,NaN, 44.315192990284395,44.315192990284395,0.0, 916.7302364909473, -30.24528471396486, 9.367723609459631, -30.24528471396486, 187.33156427533513, 3.043526225393055, 9.367723609459631, 3.043526225393055, 9.175432685955872, 12.0, 0.0
10993, 0 ,1.0,1.0,1.0,62.06195965417867,53.0007204610951,81.62319884726224,3.5785415006881567,3.2940649711640355,2.6370138825846077,14.0,12.0,10.0,-0.9852596191754002,-0.10801943040436475,-0.1326472218987698,3.5976923295088983,-0.10167550149271394,0.9933660181301568,-0.05372193611963376,3.29126913777017,-0.1375702555734709,0.03944308151442288,0.9897063544820235,2.6143494197019166,14.166948542657494,13.0561278462214,10.585875882141607,5.329060283480279,1.4872061115979653,1388.0,1958.0217340562701, 0.0, 0.0,0.0,NaN, 63.13425380143932,63.13425380143932,0.0, 12.805959272147446, 0.24635305500419347, 0.8201764402993084, 0.24635305500419347, 10.850864034249918, -0.12580922107151737, 0.8201764402993084, -0.12580922107151737, 6.953842216943946, 13.0, 0.0
11011, 0 ,1.0,1.0,1.0,76.60568181818182,86.1,53.570454545454545,2.732833110135205,2.6313667378552417,2.9181313716965014,10.0,10.0,11.0,0.11393080026752656,-0.5673213327791745,0.8155772668019028,3.1876108523957836,-0.9784840322958871,-0.20621196047306306,-0.006754694651703663,2.7387109516068766,0.1720138694768037,-0.7972597649019529,-0.5786087589866751,2.2905365739622394,13.8517129978569,10.842918903930993,9.943247377938405,4.601580356605326,1.3165928152338877,880.0,1493.4061605569439, 0.0, 0.0,0.0,NaN, 53.816417702294636,53.816417702294636,0.0, 7.468376807851255, 0.1371590909090896, 0.47153150826446155, 0.1371590909090896, 6.9240909090909355, -2.2706818181818202, 0.47153150826446155, -2.2706818181818202, 8.515490702479305, 9.0, 0.0
11038, 0 ,1.0,1.0,1.0,9.278121137206428,72.69962917181705,15.079110012360939,3.5647676343532657,3.6997995283197,2.8601384217128887,15.0,14.0,11.0,0.6118881933610235,0.7222229696042907,-0.3224698761145645,3.977425648458897,0.7231988163896771,-0.6759587730862439,-0.1416446577189194,3.400073826886304,0.32027536714201543,0.14653913901650867,0.9359219892375367,2.6825472616059516,19.06612927536517,15.234113298721127,12.162399906247,5.648145874866154,1.6355197352151347,1618.0,3532.6368405009935, 0.0, 0.0,0.0,NaN, 32.53879742642409,32.53879742642409,0.0, 12.707568286932577, 1.677482615996491, -2.148701795774058, 1.677482615996491, 13.688516549754674, -1.5905763498100052, -2.148701795774058, -1.5905763498100052, 8.180391791358295, 12.0, 0.0
11061, 0 ,1.0,1.0,1.0,72.00199600798403,16.713572854291417,50.362275449101794,41.332544532522185,32.52474561398871,2.6834850154825522,99.0,99.0,10.0,0.9954044281848932,0.09572667844342132,-0.002535228608148664,41.40605792147223,-0.0957317703423749,0.9954052188515708,-0.001969373040190992,32.43133834637634,-0.0023350582477794776,-0.0022030245678347654,-0.9999948470795901,2.6806840698732834,108.04226138506833,108.03831691452216,10.237728311029578,46.08085731421145,25.494979815705136,1002.0,119501.97298187639, 0.0, 0.0,0.0,NaN, 59.38969139239142,59.38969139239142,6.743495761743046E-7, 1708.3792375329294, 63.138296261767906, -4.111501547802605, 63.138296261767906, 1057.8590772546781, -2.4621027406265226, -4.111501547802605, -2.4621027406265226, 7.201091828319394, 12.0, 0.0
11077, 0 ,1.0,1.0,1.0,50.73020017406441,31.601392515230636,87.87554395126196,3.1441107800149366,3.073149074216017,2.9072106246734855,14.0,12.0,12.0,0.5770995403446717,0.5327573533041445,-0.6189715042183535,3.6053475387296583,0.713262331526069,-0.6979431263484168,0.06428249224317177,3.029672007428071,0.39775993634347356,0.4785864549727254,0.7827784093577665,2.3672997482275133,16.306513199810766,13.54267643688278,11.067202094444966,5.061055697141863,1.4721639433171878,1149.0,2444.012648906751, 0.0, -3.552713678800501E-15,0.0,57.8080519099178, 59.77594514741878,59.77594514741878,NaN, 9.885432597006133, 0.49384828522323576, -2.477442450051178, 0.49384828522323576, 9.44424523235476, -2.598782306633618, -2.477442450051178, -2.598782306633618, 8.451873616214398, 12.0, 0.0
11094, 0 ,1.0,1.0,1.0,7.819448562110881,28.79780610732286,73.34805810850875,6.218833806648353,4.750461577123689,4.0540880525614895,99.0,20.0,16.0,-0.9985058641147293,0.043051970932598584,0.033653634682099635,6.222373952954615,-0.05340664719593258,-0.899204365308271,-0.4342571121419185,4.940630573675841,0.011565870645425745,-0.43540560080156104,0.9001600932205589,3.8142680782050737,99.1549632594971,21.159266001236233,17.025692536975995,7.3933827763658835,4.79732218748126,3373.0,35720.69026083293, -8.881784197001252E-16, 0.0,0.0,3.1324688999790413, 40.00979153904561,40.00979153904561,0.0, 38.67389391471244, -0.5654124164365153, -0.5834665318464772, -0.5654124164365153, 22.566885195728485, 3.885673178180534, -0.5834665318464772, 3.885673178180534, 16.435629937921814, 14.0, 0.0
11109, 0 ,1.0,1.0,1.0,70.75,7.416666666666667,16.979166666666668,1.282900359861721,1.0374916331657278,0.7770023416238137,4.0,3.0,2.0,-0.9146014691324593,0.40429122324316163,-0.007263571387114976,1.3356383266885143,0.4031004805029856,0.910198745686865,-0.09512226851962807,0.97027781404609,-0.03184580473170587,-0.08992691565157786,-0.9954390963601862,0.7749748931170333,4.878543117646444,3.939897678569551,2.2606589396751104,1.7513937941288187,0.5085023490586568,48.0,43.452036644679325, 0.0, 0.0,0.0,NaN, 34.624580071661356,34.624580071661356,0.0, 1.6458333333333333, -0.3125, -0.005208333333333333, -0.3125, 1.0763888888888893, -0.03298611111111121, -0.005208333333333333, -0.03298611111111121, 0.6037326388888896, 4.0, 0.0
11115, 0 ,1.0,1.0,1.0,73.4344528710726,70.73997833152762,32.810400866738895,3.2943012613185494,2.8994703441985674,2.281828008251458,13.0,11.0,9.0,-0.8413924653136803,-0.5225715176164499,0.1377596758467747,3.5778709321343105,0.42572635560511,-0.7979405130055376,-0.4266708425093652,2.6572721062184814,0.3328900561094603,-0.30034970730883115,0.8938536031492745,2.1456543717370518,15.735703787468978,11.87012145013157,9.473863699183198,4.738567609269816,1.4184728227328298,923.0,1769.572931574442, 0.0, 0.0,0.0,NaN, 51.36535376433064,51.36535376433064,0.0, 10.852420800324985, 2.76952187330165, -1.3965013516384621, 2.76952187330165, 8.40692827688696, 0.24647476491585685, -1.3965013516384621, 0.24647476491585685, 5.2067390592408165, 14.0, 0.0
11118, 0 ,1.0,1.0,1.0,8.864674868189807,64.45166959578208,90.49472759226714,3.110608856830822,44.738449450680555,17.912952681884722,12.0,99.0,98.0,0.008247450103801165,0.9998531371703856,-0.015022771293048909,44.74419684134818,0.00950301159517687,-0.01510097326408566,-0.9998408140184615,17.903161771228188,-0.9999208330349992,0.008103375655571668,-0.009626160479518526,3.0841965097340753,100.54016666762499,99.57442624290549,12.820536507280622,44.732999160775684,18.194433395321447,1138.0,128349.33213744656, 0.0, 0.0,0.0,NaN, 37.849920192668414,37.849920192668414,0.0, 9.675887460194353, 16.386254057777183, -3.201943717742406, 16.386254057777183, 2001.528859251099, -25.23311949246519, -3.201943717742406, -25.23311949246519, 320.87387378344107, 12.0, 0.0
11126, 0 ,1.0,1.0,1.0,39.12251148545176,39.71362940275651,27.28637059724349,2.209612537723877,2.518978103626029,41.47955544857988,9.0,12.0,98.0,-1.585252972822249E-4,-0.007452944282466217,0.9999722138595917,41.48070387616507,0.4405974755122528,-0.8976803612121327,-0.00662069983348597,2.5853481294841147,-0.8977047618465439,-0.4405841834605254,-0.0034260534821136624,2.109108686745018,98.07164787576735,12.534554236594607,9.39826322600343,36.637753166049684,19.734644699331298,653.0,11553.138270925683, 0.0, 0.0,0.0,NaN, 62.066813077834965,62.066813077834965,0.0, 4.8823875668665515, -0.8822210600620495, -0.27857526459338805, -0.8822210600620495, 6.3452506865473834, -12.777103672764854, -0.27857526459338805, -12.777103672764854, 1720.553520211813, 8.0, 0.0
11129, 0 ,1.0,1.0,1.0,7.834586466165414,23.37593984962406,52.16541353383459,1.2150710931137305,1.1145079075902407,2.221495977457972,4.0,4.0,8.0,0.13188238272600886,-0.01817364144758251,0.9910987619218607,2.235464886083153,0.8002073910126237,-0.588146966314487,-0.11726584065206785,1.2694319518647195,-0.5850428774844464,-0.8085498529908967,0.06302354110265933,1.0221591255464517,8.342610885000497,5.317067984950157,4.008312912756015,2.621191337757011,0.8848310494842129,133.0,177.8016630798774, 0.0, 0.0,0.0,NaN, 53.81415214734986,53.81415214734986,0.0, 1.476397761320596, -0.27616032562609555, 0.4634518627395558, -0.27616032562609555, 1.2421278760811765, -0.03211035106563374, 0.4634518627395558, -0.03211035106563374, 4.93504437786195, 7.0, 0.0
11131, 0 ,1.0,1.0,1.0,21.53125,43.082589285714285,6.787946428571429,2.535270176149167,2.191676725027682,2.163441635777542,10.0,9.0,9.0,-0.717854611084486,-0.44109274767358153,0.5386296921768349,2.932166254910832,-0.6351304267646362,0.731780256707048,-0.24719829467765003,2.0867236933041173,-0.285121199391614,-0.5195525419469507,-0.805463256650451,1.7203216925565727,13.041986715302379,9.383556939425528,8.00078464842069,3.8053010351689163,1.1963300030751065,448.0,979.1378250203974, 0.0, 0.0,0.0,NaN, 48.63928908651111,48.63928908651111,0.0, 6.427594866071429, 1.1369280133928559, -1.961007254464287, 1.1369280133928559, 4.8034468670280654, -1.5918616470025488, -1.961007254464287, -1.5918616470025488, 4.680479711415806, 8.0, 0.0
11136, 0 ,1.0,1.0,1.0,20.921739130434784,57.9,72.1,1.7577051545148112,1.7203386926391273,1.9186725483589127,6.0,6.0,8.0,-0.5328087211560928,0.46161917416491755,0.7092408650827368,2.3086497432135125,0.600157320101922,0.7969969384391568,-0.06787540973497405,1.5464102541765605,-0.5965953886748442,0.38949148663598704,-0.7016910460095673,1.4174444131475117,9.580448954954761,6.453489382338439,5.8670330546748986,2.9849497269386327,0.9057991516193379,230.0,362.74296302918833, 0.0, 0.0,0.0,NaN, 54.66753303599831,54.66753303599831,0.0, 3.0895274102079364, -0.6339130434782609, -1.2704347826087001, -0.6339130434782609, 2.9595652173913014, 1.066521739130431, -1.2704347826087001, 1.066521739130431, 3.6813043478260843, 8.0, 0.0
11141, 0 ,1.0,1.0,1.0,24.82425068119891,27.23024523160763,25.794277929155314,2.6329313389825573,2.557802764236016,2.487006004322203,11.0,10.0,9.0,-0.7391805234936768,0.28591605896217637,0.609806658634645,2.838047952937962,0.39730900756156495,0.9162091048543526,0.05202334757039407,2.5559967826158525,0.5438361023305254,-0.2807363236375422,0.7908409513880896,2.2521646356664595,13.24657433429331,11.252682781492137,10.415858266365074,4.2728664789221185,1.1842691144196484,734.0,1552.5826140608845, 0.0, 0.0,0.0,NaN, 44.97859992421956,44.97859992421956,0.0, 6.9323274357964815, -0.09849913504443616, -1.3140846691266541, -0.09849913504443616, 6.542354980733405, 0.5896008582735044, -1.3140846691266541, 0.5896008582735044, 6.185198865534689, 11.0, 0.0
11147, 0 ,1.0,1.0,1.0,64.54401805869074,84.31828442437923,7.446952595936795,2.2952948476387838,2.2081942083445516,20.28117828788384,8.0,10.0,98.0,0.0057892449865205985,-0.005515140335136484,0.9999680334238542,20.28181981565185,-0.7915454872154072,-0.6111090511455832,0.001212137314204563,2.414887667064506,0.6110828309741729,-0.791527201576186,-0.007903344454198883,2.070457767061727,98.03711788579197,10.00507889116777,9.034646370730535,9.63178538805217,18.130069031385382,443.0,8861.805442822606, 0.0, 0.0,0.0,NaN, 39.47784140227585,39.47784140227585,0.0, 5.268378437597147, 0.7342967352699848, 2.3550438473571846, 0.7342967352699848, 4.876121661766421, -2.2460955215058425, 2.3550438473571846, -2.2460955215058425, 411.32619274493095, 11.0, 0.0
11148, 0 ,1.0,1.0,1.0,34.25833333333333,47.17619047619048,30.927380952380954,2.9360123723842917,2.5920950823802302,2.594538732766891,12.0,10.0,9.0,-0.8629840170168354,-0.25410939217387746,0.43667722997943204,3.107965010390753,-0.029702460329080825,-0.8372993729499081,-0.5459372893548216,2.6129741505607593,0.504357363606289,-0.4841055431067832,0.7150283021736977,2.3629804030945993,14.002679595716153,11.446362763020169,11.671255678167515,4.5168714584413,1.2917542454505249,840.0,1870.665945864768, 0.0, 0.0,-3.552713678800501E-15,64.10793326480811, 65.99794878022558,65.99794878022558,0.0, 8.620168650793637, 0.9247222222222242, -1.515763888888887, 0.9247222222222242, 6.7189569160997715, 0.11636621315192693, -1.515763888888887, 0.11636621315192693, 6.731631235827626, 11.0, 0.0
11163, 0 ,1.0,1.0,1.0,36.650704225352115,91.86478873239436,86.87605633802816,2.1327013379806337,1.9220806355224824,2.127318274043534,9.0,8.0,8.0,-0.7510059153728356,0.25513716613165327,0.6090116103436108,2.398553899255805,0.29005600640778867,-0.7011019211879471,0.6514012659285628,2.0857785534241087,0.5931758830412562,0.6658536795459482,0.4525276225970605,1.632408963463279,10.9233972326805,8.963598544068823,7.204910390695346,3.4262504441320236,1.0144456119672314,355.0,705.4540130507213, 0.0, 0.0,0.0,NaN, 39.77051269251418,39.77051269251418,0.0, 4.548414997024385, -0.9345526681214038, -1.093997222773254, -0.9345526681214038, 3.69439396945051, -0.2899980162666127, -1.093997222773254, -0.2899980162666127, 4.52548303907956, 4.0, 0.0
11176, 0 ,1.0,1.0,1.0,63.00919540229885,75.90229885057471,40.16436781609195,2.262113353456656,2.6881381417830803,45.61164772849575,9.0,11.0,98.0,-0.0031470948231508067,-1.4515937090808423E-4,0.9999950373491516,45.61187353735692,-0.3182889034172169,0.9479933688207082,-8.640795272926199E-4,2.737990386566431,-0.9479885388313719,-0.3182900432007274,-0.003029627640384012,2.1968279533946964,98.02197880209165,12.104051367788543,9.480707723803746,44.75175475374212,9.489262271773526,870.0,11248.50955945421, 0.0, 0.0,0.0,NaN, 59.68412910932557,59.68412910932557,9.5367431640625E-7, 5.117156823886919, -0.8048487250627562, -6.5313964856652005, -0.8048487250627562, 7.226086669308993, -0.3034813053243519, -6.5313964856652005, -0.3034813053243519, 2080.4224085083915, 11.0, 0.0
11183, 0 ,1.0,1.0,1.0,54.696969696969695,84.88636363636364,10.515151515151516,1.4613163116581194,1.3742641406857172,1.5690416322423806,5.0,5.0,6.0,0.5782104247794819,-0.47230709219030226,0.6652809296403083,1.7967265235419463,0.5198229027100716,-0.41522563873943535,-0.7465733847060875,1.3614019869264848,-0.6288536033882658,-0.7775047778632425,-0.005428250678055791,1.1850305331070883,7.24914146134038,5.376213524433435,4.527233994060609,2.446179083425162,0.7086231908537918,132.0,176.4395842510045, 0.0, 0.0,0.0,NaN, 48.90148228996854,48.90148228996854,0.0, 2.13544536271809, -0.5950413223140494, 0.5273186409550042, -0.5950413223140494, 1.8886019283746527, -0.43388429752066093, 0.5273186409550042, -0.43388429752066093, 2.461891643709834, 6.0, 0.0
11187, 0 ,1.0,1.0,1.0,29.51046698872786,56.44122383252818,70.63123993558776,2.3327059075598586,2.3312981703846445,2.597085553845472,9.0,9.0,10.0,-0.1723085821328253,0.4067311178907271,0.8971507957209504,2.67285002824546,0.9759004392999123,0.19428745190710586,0.09935149020363258,2.322758353067805,-0.13389579940242277,0.8926489700721125,-0.43040647199081783,2.254326450219283,11.818625782444599,9.763372270235052,10.750175361996344,4.045036079311788,1.1220536981188955,621.0,1240.4588997516953, 0.0, 0.0,0.0,NaN, 60.25577740616848,60.25577740616848,6.743495761743046E-7, 5.441516851164664, -0.08513358278813694, -0.28841072396347944, -0.08513358278813694, 5.434951159238791, 0.7585189334121625, -0.28841072396347944, 0.7585189334121625, 6.744853373992842, 10.0, 0.0
11192, 0 ,1.0,1.0,1.0,26.49814126394052,24.9182156133829,16.79182156133829,1.824298073122483,1.977758055852272,1.9627971159407946,7.0,8.0,7.0,-0.43665713490235003,0.6893603988195051,0.5780249017804369,2.458463734055706,0.7215641514453272,-0.11535879359309485,0.6826694105419766,1.7597563395251072,-0.5372855124492518,-0.7151745166602053,0.4470455109180561,1.3969168190219958,10.293004005945711,7.445033672522506,6.174115145945997,3.1826816144790313,0.9811730970066562,269.0,473.13331881703823, 3.552713678800501E-15, 3.552713678800501E-15,0.0,84.62650763249998, 40.06287846806083,40.06287846806083,0.0, 3.328063459598404, -1.3272895620569094, -0.46878843575959345, -1.3272895620569094, 3.9115269274885587, 1.540595071931015, -0.46878843575959345, 1.540595071931015, 3.8525725183455015, 7.0, 0.0
11197, 0 ,1.0,1.0,1.0,25.034611786716557,39.40972871842844,54.04115996258185,2.587607973984218,3.110160003784023,3.25932338465645,10.0,13.0,14.0,0.4220727926561806,-0.656135035125291,0.6255728361913956,3.538616623224447,0.2710627797233977,-0.5671430901641475,-0.7777362565341075,3.070790378440498,-0.8650893174395566,-0.4978308256428038,0.06152188140626716,2.2450919908658085,16.20915054776445,14.026371109065437,10.390473176949044,4.976748358328451,1.491299761888236,1069.0,2362.331857636037, 0.0, 0.0,0.0,NaN, 65.5139182354156,65.5139182354156,0.0, 6.695715027026709, -2.746641686231855, 1.0500253333811709, -2.746641686231855, 9.673095249137832, -1.1347315842945258, 1.0500253333811709, -1.1347315842945258, 10.623188925768378, 12.0, 0.0
11201, 0 ,1.0,1.0,1.0,8.494094488188976,74.60629921259843,42.45472440944882,2.1328801474427626,2.2100610328087202,2.4422296276089885,8.0,8.0,9.0,0.3010473480763357,-0.07005718302043656,0.951032326119069,2.475510073975552,0.017940487216613274,0.9975373512897729,0.0678039209796501,2.2086739604358256,-0.9534404192893423,-0.0033502073107754817,0.3015628342092883,2.0956245503917033,10.344756407535044,8.440943797845932,8.795073396422742,3.782313755193456,1.0450529667631536,508.0,767.9814768602967, 0.0, 0.0,0.0,NaN, 50.19355840679769,50.19355840679769,0.0, 4.549177723355461, -0.02791555583111062, 0.4977641205282412, -0.02791555583111062, 4.884369768739548, -0.08278566557133071, 0.4977641205282412, -0.08278566557133071, 5.964485553971139, 8.0, 0.0
11218, 0 ,1.0,1.0,1.0,13.06631989596879,47.75942782834851,75.78673602080625,27.575917615930717,2.433108792930823,2.5064350748964754,99.0,10.0,10.0,-0.9999262844593023,0.009001774452485092,0.00814823319012079,27.577930573656616,0.012063375161585236,0.6603353037152713,0.7508739985157107,2.7397637710734584,-0.0013786323385327544,-0.750916942626791,0.6603952185236568,2.1412396635584368,99.09645574858892,12.179340611810346,9.488976449500349,16.65199489226393,22.2563369324678,769.0,11452.525487699608, 0.0, 0.0,0.0,NaN, 55.117817578720775,55.117817578720775,6.743495761743046E-7, 760.4312323605981, -6.781184420345611, -6.132800438310948, -6.781184420345611, 5.920018398237287, 1.5039612013643102, -6.132800438310948, 1.5039612013643102, 6.2822167846713, 11.0, 0.0
11223, 0 ,1.0,1.0,1.0,78.97695852534562,84.00460829493088,62.013824884792626,2.1519306438581416,1.6807330413377854,1.3525168982745006,8.0,6.0,5.0,-0.9841450984466981,0.17734248906031566,-0.0028402072514769256,2.165968767267992,0.17736455246607397,0.9839708472491576,-0.01852531490379137,1.6627063902726673,-4.906443200655721E-4,-0.018735349947816938,-0.9998243575401051,1.3523896521729113,8.588211158317804,6.472969370700753,5.056309126184104,2.9203640774460786,0.8697382752879471,217.0,281.0864323441267, 0.0, 0.0,0.0,NaN, 46.26845932735206,46.26845932735206,0.0, 4.630805495975715, -0.3362993480430683, 0.00492684066342457, -0.3362993480430683, 2.8248635562445616, -0.018496888870012364, 0.00492684066342457, -0.018496888870012364, 1.8293019601180756, 7.0, 0.0
11234, 0 ,1.0,1.0,1.0,36.377162629757784,57.1280276816609,87.7923875432526,1.492645492153799,47.735294587937304,2.3095583338727588,5.0,99.0,8.0,-0.002794209203255579,0.9999900219264976,0.0034854615721437786,47.73576997098618,-0.11180195123398205,-0.0037760202139520372,0.9937233344204098,2.3121727609139056,-0.9937265801492897,-0.002386989481810617,-0.11181138665632845,1.473269174572334,99.03527849091017,8.65901853024647,5.5403790194146865,47.172306303266886,7.8098602862491955,289.0,4751.1426737281745, 0.0, 0.0,0.0,NaN, 57.53546535268846,57.53546535268846,0.0, 2.227990565247057, -6.359705942218126, -0.37498353707450827, -6.359705942218126, 2278.6583493971566, 7.922773913147595, -0.37498353707450827, 7.922773913147595, 5.334059697561113, 5.0, 0.0
